work,artistURI,artistName,year_work,year_birth,artist_age,movement
https://artresearch.net/resource/frick/work/991007440859707141,http://vocab.getty.edu/ulan/500032518,William James Hubard,1827,1807,20,
https://artresearch.net/resource/frick/work/991008035549707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991008035069707141,http://vocab.getty.edu/ulan/500017404,William Sidney Mount,1827,1807,20,Hudson river school
https://artresearch.net/resource/frick/work/991013491259707141,http://vocab.getty.edu/ulan/500012614,John Gadsby Chapman,1828,1808,20,
https://artresearch.net/resource/frick/work/991013502059707141,http://vocab.getty.edu/ulan/500015347,Samuel Stillman Osgood,1828,1808,20,
https://artresearch.net/resource/frick/work/991007240499707141,http://vocab.getty.edu/ulan/500032236,John F. Francis,1828,1808,20,
https://artresearch.net/resource/frick/work/991007275699707141,http://vocab.getty.edu/ulan/500019454,James Edward Freeman,1828,1808,20,
https://artresearch.net/resource/frick/work/991001321089707141,http://vocab.getty.edu/ulan/500022428,Queen Victoria,1829,1819,10,
https://artresearch.net/resource/frick/work/991007337099707141,http://vocab.getty.edu/ulan/500031083,Chester Harding,1829,1792,37,
https://artresearch.net/resource/frick/work/991002154649707141,http://vocab.getty.edu/ulan/500014844,Daniel Maclise,1829,1806,23,Pre-raphaelite brotherhood
https://artresearch.net/resource/frick/work/991013496389707141,http://vocab.getty.edu/ulan/500022795,Cephas Giovanni Thompson,1829,1809,20,
https://artresearch.net/resource/frick/work/991000277129707141,http://vocab.getty.edu/ulan/500003941,Alfred Jacob Miller,1830,1810,20,
https://artresearch.net/resource/frick/work/991007295449707141,http://vocab.getty.edu/ulan/500022221,Sarah Goodridge,1830,1788,42,
https://artresearch.net/resource/frick/work/991004903449707141,http://vocab.getty.edu/ulan/500019454,James Edward Freeman,1830,1808,22,
https://artresearch.net/resource/frick/work/991008017109707141,http://vocab.getty.edu/ulan/500003941,Alfred Jacob Miller,1830,1810,20,
https://artresearch.net/resource/frick/work/991013497339707141,http://vocab.getty.edu/ulan/500003873,Junius Brutus Stearns,1830,1810,20,
https://artresearch.net/resource/frick/work/991002355959707141,http://vocab.getty.edu/ulan/500026742,William Makepeace Thackeray,1831,1811,20,
https://artresearch.net/resource/frick/work/991005893749707141,http://vocab.getty.edu/ulan/500013823,John William Casilear,1831,1811,20,Hudson river school
https://artresearch.net/resource/frick/work/991001839599707141,http://vocab.getty.edu/ulan/500013000,William Crabb,1831,1811,20,
https://artresearch.net/resource/frick/work/991007168319707141,http://www.wikidata.org/entity/Q97667396,James DeVeaux,1832,1812,20,
https://artresearch.net/resource/frick/work/991005899689707141,http://vocab.getty.edu/ulan/500013029,Charles Loring Elliott,1832,1812,20,Realism
https://artresearch.net/resource/frick/work/991013439489707141,http://vocab.getty.edu/ulan/500013029,Charles Loring Elliott,1832,1812,20,Realism
https://artresearch.net/resource/frick/work/991003203069707141,http://vocab.getty.edu/ulan/500029350,August Lucas,1832,1803,29,
https://artresearch.net/resource/frick/work/991000272199707141,http://vocab.getty.edu/ulan/500029919,John Woodhouse Audubon,1832,1812,20,
https://artresearch.net/resource/frick/work/991002092969707141,http://vocab.getty.edu/ulan/500025835,David Scott,1832,1806,26,
https://artresearch.net/resource/frick/work/991011211189707141,http://vocab.getty.edu/ulan/500013029,Charles Loring Elliott,1832,1812,20,Realism
https://artresearch.net/resource/frick/work/991013502699707141,http://vocab.getty.edu/ulan/500005426,William S. Jewett,1832,1812,20,
https://artresearch.net/resource/frick/work/991007379689707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991005995989707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991001761759707141,http://vocab.getty.edu/ulan/500024738,Thomas Frank Heaphy,1833,1813,20,
https://artresearch.net/resource/frick/work/991007381639707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991000579609707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991007379379707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991007374959707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991007378029707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991007377109707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991003699219707141,http://vocab.getty.edu/ulan/500029706,Louis Boulanger,1833,1806,27,
https://artresearch.net/resource/frick/work/991007377209707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991007377729707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1833,1813,20,Realism
https://artresearch.net/resource/frick/work/991013497299707141,http://vocab.getty.edu/ulan/500001254,Jerome Thompson,1834,1814,20,
https://artresearch.net/resource/frick/work/991004553389707141,http://vocab.getty.edu/ulan/500012529,Jean-François Millet,1834,1814,20,Realism
https://artresearch.net/resource/frick/work/991008245179707141,http://vocab.getty.edu/ulan/500028784,John Mix Stanley,1834,1814,20,
https://artresearch.net/resource/frick/work/991003823359707141,http://www.wikidata.org/entity/Q3946658,Samuel Waugh,1834,1814,20,Realism
https://artresearch.net/resource/frick/work/991012624139707141,http://vocab.getty.edu/ulan/500010986,Domenico Caldara,1834,1814,20,
https://artresearch.net/resource/frick/work/991013495119707141,http://www.wikidata.org/entity/Q3946658,Samuel Waugh,1834,1814,20,Realism
https://artresearch.net/resource/frick/work/991011817189707141,http://vocab.getty.edu/ulan/500018165,Jacob Eichholtz,1834,1776,58,Romanticism
https://artresearch.net/resource/frick/work/991004801669707141,http://vocab.getty.edu/ulan/500331865,George Hewitt Cushman,1834,1814,20,
https://artresearch.net/resource/frick/work/991007938639707141,http://vocab.getty.edu/ulan/500002891,Miner Kilbourne Kellogg,1834,1814,20,Orientalism
https://artresearch.net/resource/frick/work/991007377049707141,http://vocab.getty.edu/ulan/500022150,George Peter Alexander Healy,1834,1813,21,Realism
https://artresearch.net/resource/frick/work/991003955979707141,http://www.wikidata.org/entity/Q3161867,Jane Swisshelm,1835,1815,20,
https://artresearch.net/resource/frick/work/991004121949707141,http://vocab.getty.edu/ulan/500028037,Jean Auguste Dominique Ingres,1835,1780,55,Romanticism
https://artresearch.net/resource/frick/work/991000601549707141,http://www.wikidata.org/entity/Q94507654,John Greene Chandler,1835,1815,20,
https://artresearch.net/resource/frick/work/991006834429707141,http://vocab.getty.edu/ulan/500028547,George Caleb Bingham,1835,1811,24,Luminism
https://artresearch.net/resource/frick/work/991010708629707141,http://vocab.getty.edu/ulan/500115403,Thomas Couture,1835,1815,20,Academic art
https://artresearch.net/resource/frick/work/991005538179707141,http://vocab.getty.edu/ulan/500025799,Barthélemy Menn,1835,1815,20,
https://artresearch.net/resource/frick/work/991004531349707141,http://vocab.getty.edu/ulan/500001155,Jean-Louis-Ernest Meissonier,1835,1815,20,Academic art
https://artresearch.net/resource/frick/work/991002085689707141,http://vocab.getty.edu/ulan/500000844,Alfred Stevens,1835,1823,12,Realism
https://artresearch.net/resource/frick/work/991001702129707141,http://vocab.getty.edu/ulan/500003650,David Gilmour Blythe,1835,1815,20,
https://artresearch.net/resource/frick/work/991013498869707141,http://vocab.getty.edu/ulan/500010543,William Jay Bolton,1836,1816,20,
https://artresearch.net/resource/frick/work/991013498929707141,http://vocab.getty.edu/ulan/500021684,George Whiting Flagg,1836,1816,20,
https://artresearch.net/resource/frick/work/991013046549707141,http://vocab.getty.edu/ulan/500018722,Joseph Alexander Ames,1836,1816,20,
https://artresearch.net/resource/frick/work/991010092499707141,http://vocab.getty.edu/ulan/500024375,Régis François Gignoux,1836,1816,20,
https://artresearch.net/resource/frick/work/991013494359707141,http://vocab.getty.edu/ulan/500010543,William Jay Bolton,1836,1816,20,
https://artresearch.net/resource/frick/work/991009021659707141,http://vocab.getty.edu/ulan/500017937,Daniel Huntington,1836,1816,20,
https://artresearch.net/resource/frick/work/991007967429707141,http://vocab.getty.edu/ulan/500005129,Emanuel Leutze,1836,1816,20,Romanticism
